pressure branch 0 node 0,pressure branch 0 node 1,pressure branch 1 node 0,pressure branch 1 node 1,pressure branch 2 node 0,pressure branch 2 node 1,pressure branch 3 node 0,pressure branch 3 node 1,pressure branch 4 node 0,pressure branch 4 node 1,pressure branch 5 node 0,pressure branch 5 node 1,pressure branch 6 node 0,pressure branch 6 node 1,
92494.70,91423.08,91553.46,94841.64,90538.56,84642.85,91096.63,91920.88,93882.06,97962.84,95466.15,101672.74,91836.87,94331.68
92769.31,91642.15,91838.89,94882.00,90643.46,84755.54,91405.45,92188.16,94137.03,97941.92,95649.16,101608.92,92096.21,94414.39
92960.74,91903.98,92169.42,94924.39,90785.28,84867.74,91758.44,92595.32,94527.80,97926.91,95974.59,101547.96,92401.75,94497.15
93071.75,92202.57,92536.59,94969.72,90961.20,84979.55,92150.09,93127.83,95033.15,97921.97,96424.22,101494.44,92745.09,94580.65
93114.78,92529.52,92929.25,95018.73,91166.59,85091.13,92571.85,93760.70,95622.61,97930.42,96970.01,101452.18,93115.25,94665.49
93107.32,92874.85,93334.57,95071.98,91395.44,85202.61,93012.96,94460.42,96259.12,97954.49,97576.37,101424.03,93499.72,94752.15
93071.83,93227.82,93739.19,95129.78,91640.85,85314.15,93461.40,95187.78,96902.07,97995.19,98203.10,101411.62,93885.54,94840.95
93035.08,93577.99,94130.54,95192.20,91895.63,85425.92,93905.03,95901.11,97510.79,98052.22,98808.66,101415.21,94260.52,94932.04
93021.18,93916.01,94497.93,95259.06,92152.81,85538.04,94332.65,96559.82,98047.95,98124.01,99353.72,101433.80,94614.31,95025.41
93054.01,94234.42,94833.48,95330.03,92406.19,85650.63,94734.93,97127.89,98482.65,98207.91,99804.44,101465.13,94939.25,95120.91
93150.57,94528.13,95132.70,95404.59,92650.72,85763.79,95105.13,97577.05,98793.01,98300.37,100135.47,101505.96,95230.93,95218.28
93322.18,94794.65,95394.59,95482.16,92882.79,85877.57,95439.51,97889.25,98967.89,98397.34,100332.16,101552.35,95488.23,95317.17
93575.64,95034.14,95621.53,95562.13,93100.45,85992.00,95737.49,98058.32,99007.80,98494.54,100391.85,101600.06,95713.33,95417.20
93906.80,95249.11,95818.72,95643.95,93303.38,86107.07,96001.41,98090.51,98924.80,98587.90,100324.18,101644.88,95911.08,95517.99
94307.48,95444.03,95993.48,95727.13,93492.83,86222.77,96236.09,98003.95,98741.45,98673.85,100150.19,101683.05,96088.38,95619.23
94760.21,95624.64,96154.28,95811.32,93671.28,86339.03,96448.02,97826.95,98488.95,98749.69,99900.45,101711.62,96253.31,95720.65
95243.69,95797.19,96309.82,95896.32,93842.10,86455.81,96644.47,97594.98,98204.46,98813.80,99612.24,101728.71,96414.13,95822.11
95737.17,95968.10,96468.19,95982.08,94009.16,86573.03,96832.82,97349.43,97927.90,98865.78,99326.10,101733.65,96578.61,95923.55
96214.79,96143.02,96636.17,96068.69,94176.32,86690.65,97019.73,97129.62,97698.42,98906.47,99082.10,101727.11,96753.22,96025.00
96655.99,96325.78,96818.64,96156.36,94347.04,86808.62,97210.71,96975.37,97550.77,98937.93,98916.12,101710.96,96942.63,96126.62
97039.34,96519.86,97018.24,96245.38,94524.01,86926.89,97409.68,96915.60,97512.12,98963.18,98856.58,101688.16,97149.30,96228.59
97349.32,96725.99,97235.05,96336.10,94708.76,87045.46,97618.66,96972.94,97599.38,98985.97,98921.79,101662.44,97373.21,96331.16
